intervalo inválido!
-1181, -1, 1, 1181
-1187, -1, 1, 1187
-1193, -1, 1, 1193
-1201, -1, 1, 1201
-1213, -1, 1, 1213
-1217, -1, 1, 1217
-1223, -1, 1, 1223
-1229, -1, 1, 1229
-1231, -1, 1, 1231
-1237, -1, 1, 1237
-1249, -1, 1, 1249
-1259, -1, 1, 1259
-1277, -1, 1, 1277
-1279, -1, 1, 1279
-1283, -1, 1, 1283
-1289, -1, 1, 1289
-1291, -1, 1, 1291
-1297, -1, 1, 1297
-1301, -1, 1, 1301
-1303, -1, 1, 1303
-1307, -1, 1, 1307
-1319, -1, 1, 1319
-1321, -1, 1, 1321
-1327, -1, 1, 1327
-1361, -1, 1, 1361
-1367, -1, 1, 1367
-1373, -1, 1, 1373
-1381, -1, 1, 1381
-1399, -1, 1, 1399
-1409, -1, 1, 1409
-1423, -1, 1, 1423
-1427, -1, 1, 1427
-1429, -1, 1, 1429
-1433, -1, 1, 1433
-1439, -1, 1, 1439
-1447, -1, 1, 1447
-1451, -1, 1, 1451
-1453, -1, 1, 1453
-1459, -1, 1, 1459
-1471, -1, 1, 1471
-1481, -1, 1, 1481
-1483, -1, 1, 1483
-1487, -1, 1, 1487
-1489, -1, 1, 1489
-1493, -1, 1, 1493
-1499, -1, 1, 1499
-1511, -1, 1, 1511
-1523, -1, 1, 1523
-1531, -1, 1, 1531
-1543, -1, 1, 1543
-1549, -1, 1, 1549
-1553, -1, 1, 1553
-1559, -1, 1, 1559
-1567, -1, 1, 1567
-1571, -1, 1, 1571
-1579, -1, 1, 1579
-1583, -1, 1, 1583
-1597, -1, 1, 1597
-1601, -1, 1, 1601
-1607, -1, 1, 1607
-1609, -1, 1, 1609
-1613, -1, 1, 1613
-1619, -1, 1, 1619
-1621, -1, 1, 1621
-1627, -1, 1, 1627
-1637, -1, 1, 1637
-1657, -1, 1, 1657
-1663, -1, 1, 1663
-1667, -1, 1, 1667
-1669, -1, 1, 1669
-1693, -1, 1, 1693
-1697, -1, 1, 1697
-1699, -1, 1, 1699
-1709, -1, 1, 1709
-1721, -1, 1, 1721
-1723, -1, 1, 1723
-1733, -1, 1, 1733
-1741, -1, 1, 1741
-1747, -1, 1, 1747
-1753, -1, 1, 1753
-1759, -1, 1, 1759
-1777, -1, 1, 1777
-1783, -1, 1, 1783
-1787, -1, 1, 1787
-1789, -1, 1, 1789
-1801, -1, 1, 1801
-1811, -1, 1, 1811
-1823, -1, 1, 1823
-1831, -1, 1, 1831
-1847, -1, 1, 1847
-1861, -1, 1, 1861
-1867, -1, 1, 1867
-1871, -1, 1, 1871
-1873, -1, 1, 1873
-1877, -1, 1, 1877
-1879, -1, 1, 1879
-1889, -1, 1, 1889
-1901, -1, 1, 1901
-1907, -1, 1, 1907
-1913, -1, 1, 1913
-1931, -1, 1, 1931
-1933, -1, 1, 1933
-1949, -1, 1, 1949
-1951, -1, 1, 1951
-1973, -1, 1, 1973
-1979, -1, 1, 1979
-1987, -1, 1, 1987
-1993, -1, 1, 1993
-1997, -1, 1, 1997
-1999, -1, 1, 1999
-2003, -1, 1, 2003
-2011, -1, 1, 2011
-2017, -1, 1, 2017
-2027, -1, 1, 2027
-2029, -1, 1, 2029
-2039, -1, 1, 2039
-2053, -1, 1, 2053
-2063, -1, 1, 2063
-2069, -1, 1, 2069
-2081, -1, 1, 2081
-2083, -1, 1, 2083
-2087, -1, 1, 2087
-2089, -1, 1, 2089
-2099, -1, 1, 2099
-2111, -1, 1, 2111
-2113, -1, 1, 2113
-2129, -1, 1, 2129
-2131, -1, 1, 2131
-2137, -1, 1, 2137
-2141, -1, 1, 2141
-2143, -1, 1, 2143
-2153, -1, 1, 2153
-2161, -1, 1, 2161
-2179, -1, 1, 2179
-2203, -1, 1, 2203
-2207, -1, 1, 2207
-2213, -1, 1, 2213
-2221, -1, 1, 2221
-2237, -1, 1, 2237
-2239, -1, 1, 2239
-2243, -1, 1, 2243
-2251, -1, 1, 2251
-2267, -1, 1, 2267
-2269, -1, 1, 2269
-2273, -1, 1, 2273
-2281, -1, 1, 2281
-2287, -1, 1, 2287
-2293, -1, 1, 2293
-2297, -1, 1, 2297
-2309, -1, 1, 2309
-2311, -1, 1, 2311
-2333, -1, 1, 2333
-2339, -1, 1, 2339
-2341, -1, 1, 2341
-2347, -1, 1, 2347
-2351, -1, 1, 2351
-2357, -1, 1, 2357
-2371, -1, 1, 2371
-2377, -1, 1, 2377
-2381, -1, 1, 2381
-2383, -1, 1, 2383
-2389, -1, 1, 2389
-2393, -1, 1, 2393
-2399, -1, 1, 2399
-2411, -1, 1, 2411
-2417, -1, 1, 2417
-2423, -1, 1, 2423
-2437, -1, 1, 2437
-2441, -1, 1, 2441
-2447, -1, 1, 2447
-2459, -1, 1, 2459
-2467, -1, 1, 2467
-2473, -1, 1, 2473
-2477, -1, 1, 2477
-2503, -1, 1, 2503
-2521, -1, 1, 2521
-2531, -1, 1, 2531
-2539, -1, 1, 2539
-2543, -1, 1, 2543
-2549, -1, 1, 2549
-2551, -1, 1, 2551
-2557, -1, 1, 2557
-2579, -1, 1, 2579
-2591, -1, 1, 2591
-2593, -1, 1, 2593
-2609, -1, 1, 2609
-2617, -1, 1, 2617
-2621, -1, 1, 2621
-2633, -1, 1, 2633
-2647, -1, 1, 2647
-2657, -1, 1, 2657
-2659, -1, 1, 2659
-2663, -1, 1, 2663
-2671, -1, 1, 2671
-2677, -1, 1, 2677
-2683, -1, 1, 2683
-2687, -1, 1, 2687
-2689, -1, 1, 2689
-2693, -1, 1, 2693
-2699, -1, 1, 2699
-2707, -1, 1, 2707
-2711, -1, 1, 2711
-2713, -1, 1, 2713
-2719, -1, 1, 2719
-2729, -1, 1, 2729
-2731, -1, 1, 2731
-2741, -1, 1, 2741
-2749, -1, 1, 2749
-2753, -1, 1, 2753
-2767, -1, 1, 2767
-2777, -1, 1, 2777
-2789, -1, 1, 2789
-2791, -1, 1, 2791
-2797, -1, 1, 2797
-2801, -1, 1, 2801
-2803, -1, 1, 2803
-2819, -1, 1, 2819
-2833, -1, 1, 2833
-2837, -1, 1, 2837
-2843, -1, 1, 2843
-2851, -1, 1, 2851
-2857, -1, 1, 2857
-2861, -1, 1, 2861
-2879, -1, 1, 2879
-2887, -1, 1, 2887
-2897, -1, 1, 2897
-2903, -1, 1, 2903
-2909, -1, 1, 2909
-2917, -1, 1, 2917
-2927, -1, 1, 2927
-2939, -1, 1, 2939
-2953, -1, 1, 2953
-2957, -1, 1, 2957
-2963, -1, 1, 2963
-2969, -1, 1, 2969
-2971, -1, 1, 2971
-2999, -1, 1, 2999
-3001, -1, 1, 3001
-3011, -1, 1, 3011
-3019, -1, 1, 3019
-3023, -1, 1, 3023
-3037, -1, 1, 3037
-3041, -1, 1, 3041
-3049, -1, 1, 3049
-3061, -1, 1, 3061
-3067, -1, 1, 3067
-3079, -1, 1, 3079
-3083, -1, 1, 3083
-3089, -1, 1, 3089
-3109, -1, 1, 3109
-3119, -1, 1, 3119
-3121, -1, 1, 3121
-3137, -1, 1, 3137
-3163, -1, 1, 3163
-3167, -1, 1, 3167
-3169, -1, 1, 3169
-3181, -1, 1, 3181
-3187, -1, 1, 3187
-3191, -1, 1, 3191
-3203, -1, 1, 3203
-3209, -1, 1, 3209
-3217, -1, 1, 3217
-3221, -1, 1, 3221
-3229, -1, 1, 3229
-3251, -1, 1, 3251
-3253, -1, 1, 3253
-3257, -1, 1, 3257
-3259, -1, 1, 3259
-3271, -1, 1, 3271
-3299, -1, 1, 3299
-3301, -1, 1, 3301
-3307, -1, 1, 3307
-3313, -1, 1, 3313
-3319, -1, 1, 3319
-3323, -1, 1, 3323
-3329, -1, 1, 3329
-3331, -1, 1, 3331
-3343, -1, 1, 3343
-3347, -1, 1, 3347
-3359, -1, 1, 3359
-3361, -1, 1, 3361
-3371, -1, 1, 3371
-3373, -1, 1, 3373
-3389, -1, 1, 3389
-3391, -1, 1, 3391
-3407, -1, 1, 3407
-3413, -1, 1, 3413
-3433, -1, 1, 3433
-3449, -1, 1, 3449
-3457, -1, 1, 3457
-3461, -1, 1, 3461
-3463, -1, 1, 3463
-3467, -1, 1, 3467
-3469, -1, 1, 3469
-3491, -1, 1, 3491
-3499, -1, 1, 3499
-3511, -1, 1, 3511
-3517, -1, 1, 3517
-3527, -1, 1, 3527
-3529, -1, 1, 3529
-3533, -1, 1, 3533
-3539, -1, 1, 3539
-3541, -1, 1, 3541
-3547, -1, 1, 3547
-3557, -1, 1, 3557
-3559, -1, 1, 3559
-3571, -1, 1, 3571
-3581, -1, 1, 3581
-3583, -1, 1, 3583
-3593, -1, 1, 3593
-3607, -1, 1, 3607
-3613, -1, 1, 3613
-3617, -1, 1, 3617
-3623, -1, 1, 3623
-3631, -1, 1, 3631
-3637, -1, 1, 3637
-3643, -1, 1, 3643
-3659, -1, 1, 3659
-3671, -1, 1, 3671
-3673, -1, 1, 3673
-3677, -1, 1, 3677
-3691, -1, 1, 3691
-3697, -1, 1, 3697
-3701, -1, 1, 3701
-3709, -1, 1, 3709
-3719, -1, 1, 3719
-3727, -1, 1, 3727
-3733, -1, 1, 3733
-3739, -1, 1, 3739
-3761, -1, 1, 3761
-3767, -1, 1, 3767
-3769, -1, 1, 3769
-3779, -1, 1, 3779
-3793, -1, 1, 3793
-3797, -1, 1, 3797
-3803, -1, 1, 3803
-3821, -1, 1, 3821
-3823, -1, 1, 3823
-3833, -1, 1, 3833
-3847, -1, 1, 3847
-3851, -1, 1, 3851
-3853, -1, 1, 3853
-3863, -1, 1, 3863
-3877, -1, 1, 3877
-3881, -1, 1, 3881
-3889, -1, 1, 3889
-3907, -1, 1, 3907
-3911, -1, 1, 3911
-3917, -1, 1, 3917
-3919, -1, 1, 3919
-3923, -1, 1, 3923
-3929, -1, 1, 3929
-3931, -1, 1, 3931
-3943, -1, 1, 3943
-3947, -1, 1, 3947
-3967, -1, 1, 3967
-3989, -1, 1, 3989
-4001, -1, 1, 4001
-4003, -1, 1, 4003
-4007, -1, 1, 4007
-4013, -1, 1, 4013
-4019, -1, 1, 4019
-4021, -1, 1, 4021
-4027, -1, 1, 4027
-4049, -1, 1, 4049
-4051, -1, 1, 4051
-4057, -1, 1, 4057
-4073, -1, 1, 4073
-4079, -1, 1, 4079
-4091, -1, 1, 4091
-4093, -1, 1, 4093
-4099, -1, 1, 4099
-4111, -1, 1, 4111
-4127, -1, 1, 4127
-4129, -1, 1, 4129
-4133, -1, 1, 4133
-4139, -1, 1, 4139
-4153, -1, 1, 4153
-4157, -1, 1, 4157
-4159, -1, 1, 4159
-4177, -1, 1, 4177
-4201, -1, 1, 4201
-4211, -1, 1, 4211
-4217, -1, 1, 4217
-4219, -1, 1, 4219
-4229, -1, 1, 4229
-4231, -1, 1, 4231
-4241, -1, 1, 4241
-4243, -1, 1, 4243
-4253, -1, 1, 4253
-4259, -1, 1, 4259
-4261, -1, 1, 4261
-4271, -1, 1, 4271
-4273, -1, 1, 4273
-4283, -1, 1, 4283
-4289, -1, 1, 4289
-4297, -1, 1, 4297
-4327, -1, 1, 4327
-4337, -1, 1, 4337
-4339, -1, 1, 4339
-4349, -1, 1, 4349
-4357, -1, 1, 4357
-4363, -1, 1, 4363
-4373, -1, 1, 4373
-4391, -1, 1, 4391
-4397, -1, 1, 4397
-4409, -1, 1, 4409
